Scene number,Start,End,Keywords,Description
83,00:18:48.960,00:19:02.240,"tôn thờ Bà Chúa Xứ,đình thần Nam Bộ,núi Sam Châu Đốc,vị nữ thần,văn hóa dân gian,tín ngưỡng thờ Mẫu,Ngũ Hành,tỉnh thành khu vực đồng bằng sông Cửu Long","Đây là dạng viên chức được vua ủy quyền trù tượng trong rất nhiều trường hợp không phải là con người lịch sử, bằng xương bằng thịt."
84,00:19:02.240,00:19:18.480,"tôn thờ Bà Chúa Xứ,đình thần Nam Bộ,núi Sam Châu Đốc,vị nữ thần,văn hóa dân gian,tín ngưỡng thờ Mẫu,Ngũ Hành,tỉnh thành khu vực đồng bằng sông Cửu Long","Do vậy, đa phần không có tượng mà chỉ thờ một chữ Thần và thường cũng chỉ có mỹ hiệu chung chung là Quản Hậu, Chính Trực, Đôn Ngưng, tức rộng rãi, ngay thẳng, tích tụ."
85,00:19:18.480,00:19:25.080,"tôn thờ Bà Chúa Xứ,đình thần Nam Bộ,núi Sam Châu Đốc,vị nữ thần,văn hóa dân gian,tín ngưỡng thờ Mẫu,Ngũ Hành,tỉnh thành khu vực đồng bằng sông Cửu Long","Riêng ở đồng bằng sông Cửu Long, theo nhà văn Sơn Nam thì các hãng Ta Thần tuyệt nhiên không có, họa chăng chỉ là vài am miếu được dựng lên ở nơi có người chết, quang ức vì tai nạn, đắm thuyền, hùng tha xấu bắt cúng bái sơ sài, không tới lễ."
86,00:19:25.080,00:19:48.160,"tôn thờ Bà Chúa Xứ,đình thần Nam Bộ,núi Sam Châu Đốc,vị nữ thần,văn hóa dân gian,tín ngưỡng thờ Mẫu,Ngũ Hành,tỉnh thành khu vực đồng bằng sông Cửu Long",à
87,00:19:48.160,00:19:53.400,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 19","trong khi các đình làng ở ngoài Bắc thường chỉ thờ một nhân thần hoặc một nhiên thần làm thành hoàng bảo hộ cho một vùng đất, nên thành hàng mỗi làng rất khác nhau, thì ở Nam Bộ nói chung và Tây Nam Bộ nói riêng nên là trụ sở của một tập hợp thần linh đa phức hợp, chứ không phải chỉ dành riêng cho việc thờ thành quan."
88,00:19:53.400,00:20:01.720,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 20","Tất cả được hỗn dung, tổ hợp từ nhiều nguồn, nhiều phía mà các nhà nghiên cứu thường gọi là dấu ấn văn hóa dân gian đậm nét trong tín ngưỡng người Việt Tây Nam Bộ, tùy thuộc vào nhu cầu tâm linh của người dân từng dùng."
89,00:20:01.720,00:20:19.760,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 21,thủ tục thờ cúng","nếu như sân đình là không gian của tín ngưỡng dân gian với các miếu thờ Thần Nông, Thần Tài, Thổ Địa, Bạch Hổ hay các con vật, đối tượng linh thiêng khác họ gặp phải trong buổi đầu đi mở đất ở địa phương thì bên trong đình là nơi dành để tôn thờ các vị thần chính thống của làng, có thể là những thành hàng, những phút thần từ cố hương, bản quán hoặc là nơi tưởng nhớ những người có công với cộng đồng thôn ấp, với quê hương tổ quốc, rất nhiều định ở Tây Nam Bộ bên cạnh thành hoàng bổn cảnh còn phối thờ cả những bậc tiền hiền, hậu hiền, tiên sư khai nghiệp, những anh hùng liệt sĩ, chiến sĩ trận vong, dân dân cho thấy một tinh thần cởi mở, phóng khoáng của người Việt trên vùng đất mới và dù thành hàng hay thần làng Tây Nam Bộ có tên hay không có tên, có lai lịch hay không có lai lịch thì họ cũng đều là những biểu tượng tâm linh, hộ quốc, Tỳ dân, che chở và bảo trợ cho dân làng ở địa phương."
90,00:20:19.760,00:20:25.120,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 21,thủ tục thờ cúng","tính ở Thành Hàng, ở Đồng bằng sông Cửu Long Á nó đã có cái nét riêng, đó là vượt qua cái nhận thức Thần Thành Hoàng là đại diện cho Vua để bảo hộ cho người dân trong làng, mang tính chính thống."
91,00:20:25.120,00:20:30.520,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 21,thủ tục thờ cúng,hệ thống nghi thức cúng tế đặc trưng của lễ hội đình làng Nam Bộ",Ngày xưa ở đây người ta gọi thành Hoàng Bổn Cảnh với cái nghĩa đó là vị thần của cộng đồng dân cư địa phương tại chỗ là chủ yếu vì thằng ấy được đồng hóa với những anh linh của những người đi trước và công lao mở đất lập là.
92,00:20:30.520,00:20:35.800,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 21,thủ tục thờ cúng,hệ thống nghi thức cúng tế đặc trưng của lễ hội đình làng Nam Bộ","Ngoài ra còn cái đối tượng những thần thánh thiêng liêng của vùng đất mới hoặc là Thần thánh mang vào từ Miền Bắc, Miền Trung."
93,00:20:35.800,00:20:41.000,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 21,thủ tục thờ cúng,hệ thống nghi thức cúng tế đặc trưng của lễ hội đình làng Nam Bộ","một nét đặc biệt trong văn hóa dân gian ở đình thần Nam Bộ, đó là sự phối thờ các vị nữ thần chung của xứ sở như Bà Ngũ Hành, Bà Chúa, Xứ, Linh Sơn, Thánh Mẫu, Nhân Dân."
94,00:20:41.000,00:20:46.600,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 21,thủ tục thờ cúng,hệ thống nghi thức cúng tế đặc trưng của lễ hội đình làng Nam Bộ","Trong phạm vi thôn ấp, người ta thống kê rằng có rất nhiều Định Thần ở miền Tây phối thờ Mẫu."
95,00:20:46.600,00:20:53.440,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 21,thủ tục thờ cúng,hệ thống nghi thức cúng tế đặc trưng của lễ hội đình làng Nam Bộ","Đồng thời, hầu như ở khắp các tỉnh thành khu vực đồng bằng sông Cửu Long, nơi nào cũng có điện thờ Mẫu hoặc gian thờ Mẫu."
96,00:20:53.440,00:20:59.360,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 21,thủ tục thờ cúng,hệ thống nghi thức cúng tế đặc trưng của lễ hội đình làng Nam Bộ","Và ở một số nơi, tín ngưỡng này đã vượt lên lấn át cả danh tiếng đình thần để trở thành những người đại diện, phụ trợ cho cả một khu vực rộng lớn, vượt ra ngoài khuôn khổ thôn ấp, nhưng nổi bật nhất trong tín ngưỡng thờ Mẫu ở Tây Nam Bộ là hiện tượng tôn thờ Bà Chúa Xứ đặc biệt ở núi Sam Châu Đốc, trung tâm của tín ngưỡng này."
97,00:20:59.360,00:21:12.240,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 21,thủ tục thờ cúng,hệ thống nghi thức cúng tế đặc trưng của lễ hội đình làng Nam Bộ","Hàng năm, nơi đây thu hút rất đông khách thập phương từ khắp mọi nơi đến cúng bái sinh và ban lộc cầu cho gia đình được nhiều may mắn, bình an."
98,00:21:12.240,00:21:20.320,"dân làng Tân Phước Tây,xã Tân Phước Tây,huyện Tân Trụ,đình Tân Phước Tây xây dựng năm 1852,đầu thế kỷ 21,thủ tục thờ cúng,hệ thống nghi thức cúng tế đặc trưng của lễ hội đình làng Nam Bộ","trên hành trình tìm hiểu về phong tục thờ Thành hoàng làng ở phương Nam, đoàn làm phim chúng tôi dừng chân ở xã Tân Phước Tây, huyện Tân Trụ, tỉnh Long An đã ghé thăm một trong những ngôi đình tiêu biểu của miền Tây Nam Bộ theo kiểu kiến trúc nhà tứ trụ truyền thống."
99,00:21:20.320,00:21:57.880,"ông Võ Hữu Tài,hội trưởng hội đình làng Tân Phước Tây","Đình thần Tân Phước Tây bắt đầu được xây dựng từ đầu thế kỷ 19, gắn liền với quá trình khai quang, mở đất, lập làng, lập ấp của những lưu dân người Việt trên vùng đất này."
100,00:21:57.880,00:22:03.120,"đình làng,mùa vụ,lễ Thượng Điền,lễ hội nông nghiệp,hệ thống thần linh,tháng 3,khu vực đồng bằng sông Hồng,lễ Vía Thần,tháng 4,nhu cầu tâm lý,dân an,miền Tây,cầu mùa,lễ Kỳ Yên","Vì lẽ đó, Thành Hoàng bổn cảnh của làng gốm đã được triều đình sắc phong từ rất sớm nhưng do bị thất lạc nên vào năm 1852, vua Tự Đức đã ban chiếu sắc phong lại."
101,00:22:03.120,00:22:09.680,"đình làng,mùa vụ,lễ Thượng Điền,lễ hội nông nghiệp,hệ thống thần linh,tháng 3,khu vực đồng bằng sông Hồng,lễ Vía Thần,tháng 4,nhu cầu tâm lý,dân an,miền Tây,cầu mùa,lễ Kỳ Yên","Trải qua nhiều lần bể dâu do chiến tranh tàn phá, phải xây đi cất lại nhiều lần nhưng dân làng Tân Phước Tây đã cùng nhau chung sức gìn giữ ngôi đình làng với đức tin và mạch nguồn tín ngưỡng và nơi các vị thần bảo hộ cho xứ sở."
102,00:22:09.680,00:22:16.000,"đình làng,mùa vụ,lễ Thượng Điền,lễ hội nông nghiệp,hệ thống thần linh,tháng 3,khu vực đồng bằng sông Hồng,lễ Vía Thần,tháng 4,nhu cầu tâm lý,dân an,miền Tây,cầu mùa,lễ Kỳ Yên","đặc biệt, Đại lễ Kỳ Yên của đình được xem là hệ thống nghi thức cúng tế đặc trưng của lễ hội đình làng Nam Bộ và đã được Nhà nước chính thức công nhận là Di sản văn hóa phi vật thể cấp quốc gia"
103,00:22:16.000,00:22:23.000,"đình làng,mùa vụ,lễ Thượng Điền,lễ hội nông nghiệp,hệ thống thần linh,tháng 3,khu vực đồng bằng sông Hồng,lễ Vía Thần,tháng 4,nhu cầu tâm lý,dân an,miền Tây,cầu mùa,lễ Kỳ Yên","với các nghi thức như: Khai môn thượng kỳ, 1, Dục, tiền, Hiền, Hậu, hiền, Tiền, Giảng, Hậu giãn, Tĩnh xanh, Ế, Ma quyết, Đoàn cả, Tế hậu, Sở, Lễ xây, chầu, dân dânđối tượng cử hành nghi lễ của Đình thần Tân Phước Tây, ngoài Thành Hoàng Bổn Cảnh còn có cả các vị Tiền Hiền, Hậu Hiền Tả, Ban Hữu, Ban Tiên Sư, Ngũ Hành, Nương, Nương Thần, Nông Sơn Quân, Thổ Chủ, Vân Vân."
104,00:22:23.000,00:22:29.440,"đình làng,mùa vụ,lễ Thượng Điền,lễ hội nông nghiệp,hệ thống thần linh,tháng 3,khu vực đồng bằng sông Hồng,lễ Vía Thần,tháng 4,nhu cầu tâm lý,dân an,miền Tây,cầu mùa,lễ Kỳ Yên","là cái tay là nó không có đạo, không có, dù, không có, tính chất, không có."
105,00:22:29.440,00:22:35.520,"đình làng,mùa vụ,lễ Thượng Điền,lễ hội nông nghiệp,hệ thống thần linh,tháng 3,khu vực đồng bằng sông Hồng,lễ Vía Thần,tháng 4,nhu cầu tâm lý,dân an,miền Tây,cầu mùa,lễ Kỳ Yên","Nhà thờ là tâm linh, đời sống của bà con Tum ở đây rất."
106,00:22:35.520,00:22:42.360,"đình làng,mùa vụ,lễ Thượng Điền,lễ hội nông nghiệp,hệ thống thần linh,tháng 3,khu vực đồng bằng sông Hồng,lễ Vía Thần,tháng 4,nhu cầu tâm lý,dân an,miền Tây,cầu mùa,lễ Kỳ Yên","thì cái đình tiết có nhân quả chung từ hồi còn cái miễu điền, rồi ra cái đình chính, có nghĩa là lớp trước ông bà ở đây là một hay lớp người rồi, thì có khi cũng là người ta về đông đủ các thứ, hai đồng hương cũng đi xa, cũng gửi về cúng."
107,00:22:42.360,00:22:48.360,"đình làng,mùa vụ,lễ Thượng Điền,lễ hội nông nghiệp,hệ thống thần linh,tháng 3,khu vực đồng bằng sông Hồng,lễ Vía Thần,tháng 4,nhu cầu tâm lý,dân an,miền Tây,cầu mùa,lễ Kỳ Yên","Hoặc là người ta từ bên Mỹ đâu về cúng tất cả những cái đám ma hay cái gì đó, người ta đi ăn được đâu?"
108,00:22:48.360,00:22:56.480,"đình làng,mùa vụ,lễ Thượng Điền,lễ hội nông nghiệp,hệ thống thần linh,tháng 3,khu vực đồng bằng sông Hồng,lễ Vía Thần,tháng 4,nhu cầu tâm lý,dân an,miền Tây,cầu mùa,lễ Kỳ Yên",Cứng rồi.
109,00:22:56.480,00:23:01.720,"đình làng,mùa vụ,lễ Thượng Điền,lễ hội nông nghiệp,hệ thống thần linh,tháng 3,khu vực đồng bằng sông Hồng,lễ Vía Thần,tháng 4,nhu cầu tâm lý,dân an,miền Tây,cầu mùa,lễ Kỳ Yên",Đi thôi.
110,00:23:01.720,00:23:10.040,"đình làng,mùa vụ,lễ Thượng Điền,lễ hội nông nghiệp,hệ thống thần linh,tháng 3,khu vực đồng bằng sông Hồng,lễ Vía Thần,tháng 4,nhu cầu tâm lý,dân an,miền Tây,cầu mùa,lễ Kỳ Yên","mặc dù là vùng đất mới khai thác, hệ thống thần linh được thờ phụng và kiến trúc đình làng có những biến đổi so với khu vực đồng bằng sông Hồng, dẫn đến sự khác biệt ở nhiều chi tiết trong các dịp trước và trò diễn có liên quan, tuy nhiên lễ hội ổn định của người Việt miền Tây vẫn bảo lưu khá đậm nét những đặc điểm và ý nghĩa của một lễ hội nông nghiệp cổ truyền của dân tộc."
111,00:23:10.040,00:23:35.160,"phó giáo sư tiến sĩ Huỳnh Quốc Thắng,nguyên hiệu trưởng cao đẳng văn hóa nghệ thuật TPHCM","Ở Tây Nam Bộ, các ngôi đình có hai kỳ lễ lớn trong năm là lễ Thượng Điền và lễ Kỳ Yên, thường được tổ chức vào tháng 3, tháng 4, tháng 5 âm lịch, lễ thượng đều xuất phát từ nhu cầu tâm lý gắn liền với nền sản xuất nông nghiệp lúa nước."
112,00:23:35.160,00:24:06.560,"phó giáo sư tiến sĩ Phan An,viện khoa học xã hội vùng Nam bộ","Trước khi bắt đầu công việc gì mang tính chất quan trọng, người dân đều cầu khấn thần linh phù hộ cho mọi việc được suôn sẻ."
113,00:24:06.560,00:24:15.120,"thế hệ dân cư,mặt tinh thần,thiết chế tín ngưỡng,mặt đời sống,làng Việt Nam,đời sống phàm,đức Thành hoàng,cư dân nông nghiệp lúa nước,Tây Nam Bộ,đời sống sinh hoạt","Và khi thu được mùa vụ, họ cũng dâng lễ vật để tạ ơn thần linh."
114,00:24:15.120,00:24:29.960,"thế hệ dân cư,mặt tinh thần,thiết chế tín ngưỡng,mặt đời sống,làng Việt Nam,đời sống phàm,đức Thành hoàng,cư dân nông nghiệp lúa nước,Tây Nam Bộ,đời sống sinh hoạt","Còn lễ Kỳ Yên được gọi là lễ Vía Thần, cũng đồng thời là lễ hội nông nghiệp để cầu an, cầu mùa, cầu cho quốc thái dân an, phong điều Vũ Thần."
115,00:24:29.960,00:24:36.320,"thế hệ dân cư,mặt tinh thần,thiết chế tín ngưỡng,mặt đời sống,làng Việt Nam,đời sống phàm,đức Thành hoàng,cư dân nông nghiệp lúa nước,Tây Nam Bộ,đời sống sinh hoạt","hệ thống các ngôi đình ở đồng bằng sông Ca Long mang những giá trị văn hóa rất đáng chú ý là nó chi phối cả các lăng, các đơn, các miếu, tức là những cái đối tượng lịch sử và những cái nhân vật phim thần khác tính chất dân gian pha lẫn màu sắc chính thống mang nét địa phương đặc thù, thể hiện rất rõ trong các nghi thức, đặc biệt là cái lễ Kỳ Yên, Cái lễ đó thì nó diễn ra cũng rất là dài ngày, có khi là đến ba ngày."
116,00:24:36.320,00:24:43.160,"thế hệ dân cư,mặt tinh thần,thiết chế tín ngưỡng,mặt đời sống,làng Việt Nam,đời sống phàm,đức Thành hoàng,cư dân nông nghiệp lúa nước,Tây Nam Bộ,đời sống sinh hoạt",Với những cái nghi thức tặng như là họ tế cung Thành Hoàng Đế cũng sai là thế cái gì trước đây á?
117,00:24:43.160,00:24:48.880,"thế hệ dân cư,mặt tinh thần,thiết chế tín ngưỡng,mặt đời sống,làng Việt Nam,đời sống phàm,đức Thành hoàng,cư dân nông nghiệp lúa nước,Tây Nam Bộ,đời sống sinh hoạt","Là người ta cũng như các con heo sống sống thử là một cái tập tục hiến sinh, cái này ở phía Bắc cũng có khả năng, cũng có cái tật thú của người ta cũng hao sóng đó để mà cho cái ông Cảnh Hòa để xây dựng."
118,00:24:48.880,00:24:54.240,"thế hệ dân cư,mặt tinh thần,thiết chế tín ngưỡng,mặt đời sống,làng Việt Nam,đời sống phàm,đức Thành hoàng,cư dân nông nghiệp lúa nước,Tây Nam Bộ,đời sống sinh hoạt","Và cái lẽ đó, thị trường xưa là nó có một cái phần là HH bội."
119,00:24:54.240,00:25:46.840,"thế hệ dân cư,mặt tinh thần,thiết chế tín ngưỡng,mặt đời sống,làng Việt Nam,đời sống phàm,đức Thành hoàng,cư dân nông nghiệp lúa nước,Tây Nam Bộ,đời sống sinh hoạt","đình thần và tín ngưỡng Thành hoàng làng Việt Nam nói chung, Tây Nam Bộ nói riêng không phải là thiết chế tín ngưỡng bị áp đặt từ trên xuống mà xuất phát từ bên trong, từ chính nhu cầu tâm linh, gần gũi, gắn bó với đời sống sinh hoạt của cư dân nông nghiệp lúa nước, đó là nơi dân làng thể hiện hoặc gửi gắm những tâm tư, tình cảm sâu kín nhất về đời sống phàm thực được linh khí hóa trong tâm thức người dân quê, Đức Thành Hoàng chính là vị chỉ huy tối linh của làng xã, không chỉ về mặt tinh thần mà một phần nào đó còn về mặt đời sống sinh hoạt vật chất có thể bao quát, chứng kiến toàn bộ đời sống của dân làng, bảo vệ, phù hộ cho dân làng làm ăn phát đạt."
120,00:25:46.840,00:27:04.920, ,Các thế hệ dân cư qua mỗi thời đại đều tiếp tục sinh sôi.
121,00:27:04.920,00:27:10.840, ,"Nhưng thành vàng thì còn mãi, trở thành một chứng tích không thể phủ nhận của một làng qua những cơn chìm nổi."
