Scene number,Start,End,Keywords,Description
74,00:14:55.200,00:15:00.440,"quan hệ láng giềng,thôn ấp Tây Nam Bộ,sông rạch,đường nông thôn,miền sông nước Cửu Long,hàng xóm","Vì vậy, ông bà mất vào ngày nào, chúng ta làm lễ dỗ ngày đấy."
75,00:15:00.440,00:15:06.280,"quan hệ láng giềng,thôn ấp Tây Nam Bộ,sông rạch,đường nông thôn,miền sông nước Cửu Long,hàng xóm",Nhiều gia đình một năm đến ba bốn lễ giỗ.
76,00:15:06.280,00:15:13.600,"quan hệ láng giềng,thôn ấp Tây Nam Bộ,sông rạch,đường nông thôn,miền sông nước Cửu Long,hàng xóm","với người miền Tây, lựa chọn nơi cư trú là phải dựa theo nguyên tắc nhất cận thị, nhị cận lân, tam cận giang, tứ cận lộ, ngũ cận điền, tức quan trọng nhất là gần chợ, thứ hai là gần hàng xóm thứ ba, gần sông thứ tư, gần đường thứ năm là gần rộng."
77,00:15:13.600,00:15:21.520,"quan hệ láng giềng,thôn ấp Tây Nam Bộ,sông rạch,đường nông thôn,miền sông nước Cửu Long,hàng xóm","Quan niệm trên cho thấy, trong tổ chức thôn ấp Tây Nam Bộ, quan hệ láng giềng đã thay thế cho vai trò của quan hệ dòng tộc."
78,00:15:21.520,00:15:33.440,"quan hệ láng giềng,thôn ấp Tây Nam Bộ,sông rạch,đường nông thôn,miền sông nước Cửu Long,hàng xóm","Bởi trong cuộc mưu sinh khắc nghiệt ở miền sông nước Cửu Long, khi những lưu dân từ phương xa đến không hề quen biết thân thuộc nhưng họ lại cũng có nhu cầu tương trợ, giúp đỡ lẫn nhau, từ đó mà hình thành nên tình nghĩa láng giềng cố kết đặc trưng của người miền Tây."
79,00:15:33.440,00:15:40.160,"quan hệ láng giềng,thôn ấp Tây Nam Bộ,sông rạch,đường nông thôn,miền sông nước Cửu Long,hàng xóm","đồng thời ở vùng đất mà mức độ dân cư tứ xứ cao nhất nước thì quan niệm phân biệt đối xử theo kiểu dân chính cư, dân ngụ cư từng gieo rắc nỗi ám ảnh thân phận khôn nguôi trong các làng xã miền Bắc, lại không hề tồn tại trong cộng đồng thôn ấp Nam Bộ."
80,00:15:40.160,00:15:47.880,"quan hệ láng giềng,thôn ấp Tây Nam Bộ,sông rạch,đường nông thôn,miền sông nước Cửu Long,hàng xóm","Không gian sinh sống mở, tính cách con người cũng mở, lại không tồn tại chế độ công điền công thổ nên người nông dân Nam Bộ không bị ràng buộc, gắn chặt với quê hương như ở làng quê Bắc Bộ."
81,00:15:47.880,00:17:11.880,"nông dân miền Bắc,làng xã miền Bắc,thôn ấp miền Nam,chính trị xã hội,kinh tế","Thành phần cư dân của thôn, ấp do đó luôn thường xuyên biến động, người dân có nhu cầu rời làng tìm đến những nơi dễ làm ăn hơn."
82,00:17:11.880,00:17:51.720,"nông dân Anh,nông dân miền Bắc,miền Bắc,Mỹ,mạng ban đầu,Việt Nam",sự khác biệt trong tổ chức không gian làng xã miền Bắc và thôn ấp Nam Bộ đã khiến cho các đơn vị này có vai trò và vị trí rất khác nhau trong hai cộng đồng dân cư rộng lớn.
83,00:17:51.720,00:18:25.160,"giáo sư tiến sĩ Ngô Văn Lệ,nguyên hiệu trưởng đại học khoa học xã hội nhân văn TPHCM","Với người Việt Bắc Bộ, ngôi làng là mô hình thu nhỏ của một quốc gia, đóng vai trò trung tâm trong việc điều phối các sinh hoạt kinh tế, văn hóa, chính trị của một cộng đồng khép chính mà ở đó có cả một hệ thống những luật lệ phức tạp, nếu không tuân thủ sẽ bị cả cộng đồng tẩy chay, xa lánh."
84,00:18:25.160,00:18:31.280,"phó giáo sư Huỳnh Lứa,nguyên phó chủ tịch hội khoa học lịch sử Việt Nam",Những luật lệ ấy mạnh đến mức mà người xưa vẫn thường nói: phép vua thua lệ làng.
85,00:18:31.280,00:18:38.240,"Nam Bộ,ruộng lúa,canh tác,thôn ấp Nam Bộ,nông dân làm ruộng,cấy lúa,lúa nước","còn với người Việt Nam bộ, vai trò của ngôi làng phần nào đã bị hạ thấp."
86,00:18:38.240,00:18:44.240,"Nam Bộ,ruộng lúa,canh tác,thôn ấp Nam Bộ,nông dân làm ruộng,cấy lúa,lúa nước","Vì thế, bởi làng ở đây không có chức năng kiểm soát, phân chia việc khai thác đất đai và đương nhiên cũng không có chức năng điều hòa, sử dụng các nguồn nước."
87,00:18:44.240,00:18:50.600,"Nam Bộ,ruộng lúa,canh tác,thôn ấp Nam Bộ,nông dân làm ruộng,cấy lúa,lúa nước",những công việc đó không theo thể chế của làng và thường do những tư nhân trực tiếp canh tác giải quyết.
88,00:18:50.600,00:18:55.880,"Nam Bộ,ruộng lúa,canh tác,thôn ấp Nam Bộ,nông dân làm ruộng,cấy lúa,lúa nước","khi không nắm quyền điều tiết về mặt kinh tế, vai trò của ngôi làng về mặt chính trị xã hội tất yếu cũng sẽ mờ nhạt đi."
89,00:18:55.880,00:19:01.120,"Nam Bộ,ruộng lúa,canh tác,thôn ấp Nam Bộ,nông dân làm ruộng,cấy lúa,lúa nước","mà ở miền Bắc, mà là cái người nông dân Anh luôn luôn phải báo với là thực hiện các nghĩa vụ của một công dân đối với làng, thì mới việc là tái phân phối đất đai theo từng cái thời, ví dụ như là có nơi 3 năm, có nơi 4 năm, có tới 5 năm."
90,00:19:01.120,00:19:06.880,"Nam Bộ,ruộng lúa,canh tác,thôn ấp Nam Bộ,nông dân làm ruộng,cấy lúa,lúa nước","Thành ra cái ông nông dân miền Bắc là đi đâu, đi đâu, làm cái gì thì ông ta vẫn phải nghĩ tới quê ông, và nó dẫn đến cái mà trong nhiều người ta đã nói, tức là chính cư ngụ cư."
91,00:19:06.880,00:19:13.240,"Nam Bộ,ruộng lúa,canh tác,thôn ấp Nam Bộ,nông dân làm ruộng,cấy lúa,lúa nước","Nó phân biệt giữa những cái người mà ở lâu với người Mỹ đấy, Thế còn Việt Nam này đó, nhất là cái thời kỳ mà mới mới mở mạng ban đầu đó thì người ta không có phân biệt giữa người chứng cứ và người ngủ, cứ người ngủ cứ đến người dân chính cứ, ở đó người ta cài hoa lên, bởi vì đất đai còn còn rộng rãi, mà cái điều kiện kinh sinh sống, khai phá mở mang người khác á thì nó gặp nhiều cái khó khăn, cho nên cần phải có đông sức người tụ lại chung lưng đóng cảnh."
92,00:19:13.240,00:19:19.800,"Nam Bộ,ruộng lúa,canh tác,thôn ấp Nam Bộ,nông dân làm ruộng,cấy lúa,lúa nước","trong chế độ sở hữu ruộng đất ở thôn Ấp Nam Bộ, có một hiện tượng khá phổ biến nhưng lại hoàn toàn không tồn tại ở các thiết chế làng xã Bắc Bộ, đó là hiện tượng ruộng phụ canh Địa Bà triều Nguyễn năm 1836 chép rằng ruộng đất thuộc sở hữu của người trong làng được ghi là phân ranh, còn ruộng đất của người ngoài làng thì ghi là phụ canh và xét trên căn cứ thống kê của bộ địa bà này, người ta rút ra kết luận rằng trong một khung ấp Nam Bộ, bình quân có lẽ từ 70 đến 80 phần trăm là ruộng phân tranh và từ 20 - 30 phần trăm là ruộng phụ canh."
93,00:19:19.800,00:19:27.040,"Nam Bộ,ruộng lúa,canh tác,thôn ấp Nam Bộ,nông dân làm ruộng,cấy lúa,lúa nước","Ruộng phụ canh không chỉ xuất hiện ở làng bên mà còn ở nhiều làng, nhiều tổng, thậm chí ở nhiều tỉnh khác nhau."
94,00:19:27.040,00:19:34.720,"Nam Bộ,ruộng lúa,canh tác,thôn ấp Nam Bộ,nông dân làm ruộng,cấy lúa,lúa nước",cơ chế sở hữu đất canh tác như vậy đã dẫn đến sự giao lưu giữa các vùng và do đó không ấp Nam Bộ không thể biến thành những ốc đảo như làm việc Bắc Bộ.
95,00:19:34.720,00:19:43.320,"cơ cấu kinh tế,Nam Bộ,hướng tự cung tự cấp","quá trình tách biệt giữa không gian sản xuất ra khỏi không gian cư trú chính là biểu hiện ban đầu của một sự phân công xã hội, tạo điều kiện thúc đẩy việc chuyên môn quá lao động theo hướng kinh tế thị trường."
96,00:19:43.320,00:19:49.520,"cơ cấu kinh tế,Nam Bộ,hướng tự cung tự cấp","quá trình tách biệt giữa không gian sản xuất ra khỏi không gian cư trú chính là biểu hiện ban đầu của một sự phân công xã hội, tạo điều kiện thúc đẩy việc chuyên môn quá lao động theo hướng kinh tế thị trường."
97,00:19:49.520,00:19:56.160,"cơ cấu kinh tế,Nam Bộ,hướng tự cung tự cấp","quá trình tách biệt giữa không gian sản xuất ra khỏi không gian cư trú chính là biểu hiện ban đầu của một sự phân công xã hội, tạo điều kiện thúc đẩy việc chuyên môn quá lao động theo hướng kinh tế thị trường."
98,00:19:56.160,00:20:01.520,"cơ cấu kinh tế,Nam Bộ,hướng tự cung tự cấp","quá trình tách biệt giữa không gian sản xuất ra khỏi không gian cư trú chính là biểu hiện ban đầu của một sự phân công xã hội, tạo điều kiện thúc đẩy việc chuyên môn quá lao động theo hướng kinh tế thị trường."
99,00:20:01.520,00:20:06.960,"cơ cấu kinh tế,Nam Bộ,hướng tự cung tự cấp","quá trình tách biệt giữa không gian sản xuất ra khỏi không gian cư trú chính là biểu hiện ban đầu của một sự phân công xã hội, tạo điều kiện thúc đẩy việc chuyên môn quá lao động theo hướng kinh tế thị trường."
100,00:20:06.960,00:20:15.160,"cơ cấu kinh tế,Nam Bộ,hướng tự cung tự cấp","quá trình tách biệt giữa không gian sản xuất ra khỏi không gian cư trú chính là biểu hiện ban đầu của một sự phân công xã hội, tạo điều kiện thúc đẩy việc chuyên môn quá lao động theo hướng kinh tế thị trường."
101,00:20:15.160,00:20:23.240,"cơ cấu kinh tế,Nam Bộ,hướng tự cung tự cấp","quá trình tách biệt giữa không gian sản xuất ra khỏi không gian cư trú chính là biểu hiện ban đầu của một sự phân công xã hội, tạo điều kiện thúc đẩy việc chuyên môn quá lao động theo hướng kinh tế thị trường."
102,00:20:23.240,00:20:30.160,"cơ cấu kinh tế,Nam Bộ,hướng tự cung tự cấp","quá trình tách biệt giữa không gian sản xuất ra khỏi không gian cư trú chính là biểu hiện ban đầu của một sự phân công xã hội, tạo điều kiện thúc đẩy việc chuyên môn quá lao động theo hướng kinh tế thị trường."
103,00:20:30.160,00:20:37.440,"cơ cấu kinh tế,Nam Bộ,hướng tự cung tự cấp","Vì lẽ đó, ở Thôn Ấp, Nam Bộ từ lâu đã sớm phát triển nền nông nghiệp theo hướng sản xuất nông sản hàng hóa."
104,00:20:37.440,00:20:50.320,"kênh rạch miền Nam,kinh tế hàng hóa","Người nông dân Nam Bộ do những ưu đãi của thiên nhiên, không có phong cách tích cốc phòng cơ mà luôn gắn bó với thị trường, mùa nào thức nấy, cung cầu tương ứng."
105,00:20:50.320,00:20:58.880,"kênh rạch miền Nam,kinh tế hàng hóa","Và để gia nhập thị trường đầy biến động, họ không thể duy trì nền sản xuất nhỏ theo hướng tự quân tự cấp mà phải hướng tới việc huy động mọi nguồn lực, vốn liếng để sản xuất cho rẻ, cho nhanh và cho nhiều để đáp ứng nhu cầu của thị trường."
106,00:20:58.880,00:21:05.480,"kênh rạch miền Nam,kinh tế hàng hóa","Từ đây hình thành một tập quán sản xuất kinh doanh năng động, một cơ cấu kinh tế mở ở nông thôn Nam Bộ."
107,00:21:05.480,00:21:11.280,"kênh rạch miền Nam,kinh tế hàng hóa",đi cùng với quá trình hình thành nền sản xuất kinh tế hàng hóa là sự ra đời của các đô thị miền Nam nhằm đáp ứng nhu cầu của một nông thôn năng động.
108,00:21:11.280,00:21:17.400,"kênh rạch miền Nam,kinh tế hàng hóa",đi cùng với quá trình hình thành nền sản xuất kinh tế hàng hóa là sự ra đời của các đô thị miền Nam nhằm đáp ứng nhu cầu của một nông thôn năng động.
109,00:21:17.400,00:21:24.320,"kênh rạch miền Nam,kinh tế hàng hóa",đi cùng với quá trình hình thành nền sản xuất kinh tế hàng hóa là sự ra đời của các đô thị miền Nam nhằm đáp ứng nhu cầu của một nông thôn năng động.
110,00:21:24.320,00:21:31.360,"kênh rạch miền Nam,kinh tế hàng hóa",đi cùng với quá trình hình thành nền sản xuất kinh tế hàng hóa là sự ra đời của các đô thị miền Nam nhằm đáp ứng nhu cầu của một nông thôn năng động.
111,00:21:31.360,00:21:36.920,"kênh rạch miền Nam,kinh tế hàng hóa",đi cùng với quá trình hình thành nền sản xuất kinh tế hàng hóa là sự ra đời của các đô thị miền Nam nhằm đáp ứng nhu cầu của một nông thôn năng động.
112,00:21:36.920,00:21:55.320,"phó giáo sư tiến sĩ Trần Thị Mai,trưởng phòng sau đại học,trường đại học khoa học xã hội nhân văn TPHCM","Người nông dân Nam Bộ, do đó không kỳ thị đối với buôn bán."
113,00:21:55.320,00:22:02.120,"kinh tế thương nghiệp,thôn ấp Tây Nam Bộ,sản phẩm nông nghiệp,truyền thống thương mại,loại hình kinh tế","Tâm lý này được thể hiện rất rõ qua câu ca dao quen thuộc: Đảo nào vui bằng đạo đi buông xuống biển, lên nguồn gạo chở nước sông Bình."
114,00:22:02.120,00:22:07.960,"kinh tế thương nghiệp,thôn ấp Tây Nam Bộ,sản phẩm nông nghiệp,truyền thống thương mại,loại hình kinh tế","Với tính năng động của nông thôn Nam Bộ, nhà sử học Nguyễn Hiến Lê cho rằng, đi trên kinh Rạch Nam về, gặp chỗ giáp nước thì luôn luôn là thấy một cái chợ quát lớn hoặc nhỏ, ít nhất cũng là một xóm có vài quán bán hàng, vì chỗ giáp nước là chỗ đổi con nước mười ga thì chính ra đầu lại đợi con nước sau."
115,00:22:07.960,00:22:17.920,"phó giáo sư tiến sĩ Trần Thị Mai,trưởng phòng sau đại học,trường đại học khoa học xã hội nhân văn TPHCM","tóm lại, chỗ giáp nước cũng tựa như một nhà ga, có chỗ tránh trên đường thủy và"
116,00:22:17.920,00:22:38.840,"tiến sĩ Nguyễn Ngọc Thơ,khoa văn hóa học,đại học khoa học xã hội nhân văn TPHCM","thì công cuộc khai khai ra, khai phá khẩn hoang, tạo dựng cái vùng đất Nam Bộ nó lại diễn ra đúng vào cái thời kỳ mà ở trên thế giới cây luồng hải thương nó đang phát triển rất là mạnh mẽ và những thế hệ người tiên phong đi vào mở đất họ đã nhận thấy được cái điều đó."
117,00:22:38.840,00:22:48.320,"văn hóa,sắc thái tộc người,khu vực đa màu,tôn giáo,tín ngưỡng,chùa,tượng phật","thì công cuộc khai khai ra, khai phá khẩn hoang, tạo dựng cái vùng đất Nam Bộ nó lại diễn ra đúng vào cái thời kỳ mà ở trên thế giới cây luồng hải thương nó đang phát triển rất là mạnh mẽ và những thế hệ người tiên phong đi vào mở đất họ đã nhận thấy được cái điều đó."
118,00:22:48.320,00:22:59.280,"văn hóa,sắc thái tộc người,khu vực đa màu,tôn giáo,tín ngưỡng,chùa,tượng phật","thì công cuộc khai khai ra, khai phá khẩn hoang, tạo dựng cái vùng đất Nam Bộ nó lại diễn ra đúng vào cái thời kỳ mà ở trên thế giới cây luồng hải thương nó đang phát triển rất là mạnh mẽ và những thế hệ người tiên phong đi vào mở đất họ đã nhận thấy được cái điều đó."
119,00:22:59.280,00:23:08.400,"văn hóa,sắc thái tộc người,khu vực đa màu,tôn giáo,tín ngưỡng,chùa,tượng phật","Vì vậy cho nên là từ rất sớm thì họ biến ngay cái sản phẩm nông nghiệp ấy thành hàng hóa để lưu thông với các cái đoàn thương thuyền của thế giới như thế, để trao đổi, để buôn bán như thế."
120,00:23:08.400,00:23:14.720,"văn hóa,sắc thái tộc người,khu vực đa màu,tôn giáo,tín ngưỡng,chùa,tượng phật",Cho nên cái kinh tế thương nghiệp ở tại đây là phát triển rất là mạnh.
121,00:23:14.720,00:23:21.040,"văn hóa,sắc thái tộc người,khu vực đa màu,tôn giáo,tín ngưỡng,chùa,tượng phật","Cái truyền thống thương mại ở Nam Bộ này là nó cộng gộp của nhiều yếu tố, có cả yếu tố của tự nhiên, có cả yếu tố của tư duy của bản thân người Việt và sự đóng góp của các truyền thống thương mại của người Hoa."
122,00:23:21.040,00:23:26.640,"văn hóa,sắc thái tộc người,khu vực đa màu,tôn giáo,tín ngưỡng,chùa,tượng phật",Và điều đó để khẳng định rằng vùng đất Nam Bộ là vùng đất thu nạp và tái cấu trúc trên một cái định hướng cao hơn của những cái dòng văn hóa rất khác nhau trên một cái nền chủ tệ chủ thể là văn hóa của người Việt.
123,00:23:26.640,00:23:32.560,"văn hóa,sắc thái tộc người,khu vực đa màu,tôn giáo,tín ngưỡng,chùa,tượng phật","Từ những đặc trưng về lịch sử, hình thành không gian cư trú và loại hình kinh tế mà thôn Ấp Tây Nam Bộ mang một diện mạo rất khác."
124,00:23:32.560,00:23:54.640,"phó giáo sư tiến sĩ Trần Thuận,phó trưởng khoa lịch sử,đại học khoa học xã hội nhân văn TPHCM","Về mặt văn hóa, đây được xem là một khu vực đa màu đa sắc, mang dấu ấn nhiều sắc thái tộc người khác nhau nhưng lại được kết cấu trên cơ sở tinh thần bao dung, hòa hợp, đồng nguyên."
125,00:23:54.640,00:24:01.800,"thuần phong mỹ tục,cộng đồng dân cư,thôn ấp Tây Nam Bộ,cấp bậc hành chính,kênh rạch,tàu bè,cảng,vận tải,thương mại,kinh tế","có thể nói, giao thoa văn hóa chính là một trong những bản sắc của gùi văn hóa Nam Bộ, buộc tất cả các nền văn hóa sinh tụ nơi đây đều phải tự cấu trúc lại, lượt bỏ những giá trị không còn phù hợp, phát triển hoặc sáng tạo những giá trị mới giúp con người có thể tồn tại và phát triển trên một vùng đồng bằng sông nước đang xem những tộc người khác biệt nhau về văn hóa"
126,00:24:01.800,00:24:08.440,"thuần phong mỹ tục,cộng đồng dân cư,thôn ấp Tây Nam Bộ,cấp bậc hành chính,kênh rạch,tàu bè,cảng,vận tải,thương mại,kinh tế","lưu dân đến đây, họ mang theo rất nhiều cái từ nhiều vùng viện khác nhau, mang theo rất nhiều cái yếu tố văn hóa khác nhau, trong đó có cả tín ngưỡng, có phong tục tập quán và do đó mà nó hình thành nên một cái nền văn hóa rất mở, rất mở."
127,00:24:08.440,00:24:14.440,"thuần phong mỹ tục,cộng đồng dân cư,thôn ấp Tây Nam Bộ,cấp bậc hành chính,kênh rạch,tàu bè,cảng,vận tải,thương mại,kinh tế","Nó nó mang tính vẫn rung và nó nó giao thoa với nhau ghê gớm, tạo thành một cái sắc thái rất đặc biệt của Bác Hòa Nam Bộ."
128,00:24:14.440,00:24:21.640,"thuần phong mỹ tục,cộng đồng dân cư,thôn ấp Tây Nam Bộ,cấp bậc hành chính,kênh rạch,tàu bè,cảng,vận tải,thương mại,kinh tế","sự hình thành thôn ấp Tây Nam Bộ gắn liền với quá trình mở cõi phương Nam và cuộc vật lộn chinh phục thiên nhiên hoang dã của người Việt Nam, tuy không ắp không phải là cấp bậc hành chính trong hệ thống tổ chức bộ máy quản lý của nhà nước, nhưng đó lại là nơi sinh sống của cộng đồng dân cư và là nơi thực hiện dân chủ trực tiếp, rộng rãi nhằm giải quyết những công việc nội bộ của dân làng, thôn ấp, đồng thời còn là nơi bảo đảm sự đoàn kết, cố kết cộng đồng trong việc giữ gìn trật tự, an toàn xã hội, giúp nhau trong lao động sản xuất và cũng chính địa bàn thôn, ấp là nơi giữ gìn, phát huy những giá trị truyền thống tốt đẹp, những thuần phong mỹ thuật của cộng đồng nhằm xây dựng cuộc sống ấm no, hạnh phúc."
129,00:24:21.640,00:24:31.160,"thuần phong mỹ tục,cộng đồng dân cư,thôn ấp Tây Nam Bộ,cấp bậc hành chính,kênh rạch,tàu bè,cảng,vận tải,thương mại,kinh tế","sự hình thành thôn ấp Tây Nam Bộ gắn liền với quá trình mở cõi phương Nam và cuộc vật lộn chinh phục thiên nhiên hoang dã của người Việt Nam, tuy không ắp không phải là cấp bậc hành chính trong hệ thống tổ chức bộ máy quản lý của nhà nước, nhưng đó lại là nơi sinh sống của cộng đồng dân cư và là nơi thực hiện dân chủ trực tiếp, rộng rãi nhằm giải quyết những công việc nội bộ của dân làng, thôn ấp, đồng thời còn là nơi bảo đảm sự đoàn kết, cố kết cộng đồng trong việc giữ gìn trật tự, an toàn xã hội, giúp nhau trong lao động sản xuất và cũng chính địa bàn thôn, ấp là nơi giữ gìn, phát huy những giá trị truyền thống tốt đẹp, những thuần phong mỹ thuật của cộng đồng nhằm xây dựng cuộc sống ấm no, hạnh phúc."
130,00:24:31.160,00:24:42.040,"thuần phong mỹ tục,cộng đồng dân cư,thôn ấp Tây Nam Bộ,cấp bậc hành chính,kênh rạch,tàu bè,cảng,vận tải,thương mại,kinh tế","sự hình thành thôn ấp Tây Nam Bộ gắn liền với quá trình mở cõi phương Nam và cuộc vật lộn chinh phục thiên nhiên hoang dã của người Việt Nam, tuy không ắp không phải là cấp bậc hành chính trong hệ thống tổ chức bộ máy quản lý của nhà nước, nhưng đó lại là nơi sinh sống của cộng đồng dân cư và là nơi thực hiện dân chủ trực tiếp, rộng rãi nhằm giải quyết những công việc nội bộ của dân làng, thôn ấp, đồng thời còn là nơi bảo đảm sự đoàn kết, cố kết cộng đồng trong việc giữ gìn trật tự, an toàn xã hội, giúp nhau trong lao động sản xuất và cũng chính địa bàn thôn, ấp là nơi giữ gìn, phát huy những giá trị truyền thống tốt đẹp, những thuần phong mỹ thuật của cộng đồng nhằm xây dựng cuộc sống ấm no, hạnh phúc."
131,00:24:42.040,00:24:47.640,"sự nghiệp công nghiệp hóa,kinh tế hàng hóa,Tây Nam Bộ","trải qua những thăng trầm của lịch sử, thông Bắc Nam Bộ ngày nay đã có nhiều đổi thay và phát triển."
132,00:24:47.640,00:24:52.840,"sự nghiệp công nghiệp hóa,kinh tế hàng hóa,Tây Nam Bộ","trải qua những thăng trầm của lịch sử, thông Bắc Nam Bộ ngày nay đã có nhiều đổi thay và phát triển."
133,00:24:52.840,00:24:58.280,"sự nghiệp công nghiệp hóa,kinh tế hàng hóa,Tây Nam Bộ","trải qua những thăng trầm của lịch sử, thông Bắc Nam Bộ ngày nay đã có nhiều đổi thay và phát triển."
134,00:24:58.280,00:25:07.040,"sự nghiệp công nghiệp hóa,kinh tế hàng hóa,Tây Nam Bộ","trải qua những thăng trầm của lịch sử, thông Bắc Nam Bộ ngày nay đã có nhiều đổi thay và phát triển."
135,00:25:07.040,00:25:16.160,"sự nghiệp công nghiệp hóa,kinh tế hàng hóa,Tây Nam Bộ","trải qua những thăng trầm của lịch sử, thông Bắc Nam Bộ ngày nay đã có nhiều đổi thay và phát triển."
136,00:25:16.160,00:25:24.160,"sự nghiệp công nghiệp hóa,kinh tế hàng hóa,Tây Nam Bộ","trải qua những thăng trầm của lịch sử, thông Bắc Nam Bộ ngày nay đã có nhiều đổi thay và phát triển."
137,00:25:24.160,00:25:35.920,"sự nghiệp công nghiệp hóa,kinh tế hàng hóa,Tây Nam Bộ","Cùng với sự nghiệp công nghiệp hóa, hiện đại hóa nông nghiệp, nông thôn, dù thôn, ấp Nam Bộ không để lại những tác động sâu đậm như làng quê Bắc Bộ trong đời sống tinh thần của cộng đồng dân cư."
138,00:25:35.920,00:26:54.240, ,"Và dù cho kinh tế hàng hóa có phát triển nhưng người dân Tây Nam Bộ vẫn rất coi trọng tính cộng đồng, tình làng nghĩa xóm theo phong cách của riêng mình."
139,00:26:54.240,00:27:00.160, ,"Thông góc Tây Nam Bộ với những nét đặc trưng riêng đã góp phần tạo nên một diện mạo văn hóa đa dạng, đầy màu sắc nhưng thống nhất của cộng đồng dân tộc Việt Nam."
