Scene number,Start,End,Keywords,Description
54,00:10:40.720,00:10:47.680,"giai đoạn Chúa Nguyễn Ánh,năm Mậu Thân 1783,đất Gia Định,đất phương Nam,chính quyền Đàng Trong tổ chức khoa thi","Phó Giáo sư, Tiến sĩ Nguyễn Thừa Hủy đã dẫn công trình nghiên cứu vùng đất Nam Bộ dưới triều Minh Mạng của Giáo sư Hàn Quốc coi vun vút mà bình rằng, theo ông, người Nam Bộ ưa tự do, thoải mái, thờ ơ với con đường sĩ hạn, học hành để làm quan, nhưng lại chăm chú, siêng năng vào các hoạt động kinh tế, làm ăn buôn bán, nếp sống hồn nhiên, thô mộc."
55,00:10:47.680,00:10:55.960,"giai đoạn Chúa Nguyễn Ánh,năm Mậu Thân 1783,đất Gia Định,đất phương Nam,chính quyền Đàng Trong tổ chức khoa thi","Phó Giáo sư, Tiến sĩ Nguyễn Thừa Hủy đã dẫn công trình nghiên cứu vùng đất Nam Bộ dưới triều Minh Mạng của Giáo sư Hàn Quốc coi vun vút mà bình rằng, theo ông, người Nam Bộ ưa tự do, thoải mái, thờ ơ với con đường sĩ hạn, học hành để làm quan, nhưng lại chăm chú, siêng năng vào các hoạt động kinh tế, làm ăn buôn bán, nếp sống hồn nhiên, thô mộc."
56,00:10:55.960,00:11:01.920,"giai đoạn Chúa Nguyễn Ánh,năm Mậu Thân 1783,đất Gia Định,đất phương Nam,chính quyền Đàng Trong tổ chức khoa thi","Phó Giáo sư, Tiến sĩ Nguyễn Thừa Hủy đã dẫn công trình nghiên cứu vùng đất Nam Bộ dưới triều Minh Mạng của Giáo sư Hàn Quốc coi vun vút mà bình rằng, theo ông, người Nam Bộ ưa tự do, thoải mái, thờ ơ với con đường sĩ hạn, học hành để làm quan, nhưng lại chăm chú, siêng năng vào các hoạt động kinh tế, làm ăn buôn bán, nếp sống hồn nhiên, thô mộc."
57,00:11:01.920,00:11:09.480,"giai đoạn Chúa Nguyễn Ánh,năm Mậu Thân 1783,đất Gia Định,đất phương Nam,chính quyền Đàng Trong tổ chức khoa thi","Phó Giáo sư, Tiến sĩ Nguyễn Thừa Hủy đã dẫn công trình nghiên cứu vùng đất Nam Bộ dưới triều Minh Mạng của Giáo sư Hàn Quốc coi vun vút mà bình rằng, theo ông, người Nam Bộ ưa tự do, thoải mái, thờ ơ với con đường sĩ hạn, học hành để làm quan, nhưng lại chăm chú, siêng năng vào các hoạt động kinh tế, làm ăn buôn bán, nếp sống hồn nhiên, thô mộc."
58,00:11:09.480,00:11:16.600,"giai đoạn Chúa Nguyễn Ánh,năm Mậu Thân 1783,đất Gia Định,đất phương Nam,chính quyền Đàng Trong tổ chức khoa thi","Phó Giáo sư, Tiến sĩ Nguyễn Thừa Hủy đã dẫn công trình nghiên cứu vùng đất Nam Bộ dưới triều Minh Mạng của Giáo sư Hàn Quốc coi vun vút mà bình rằng, theo ông, người Nam Bộ ưa tự do, thoải mái, thờ ơ với con đường sĩ hạn, học hành để làm quan, nhưng lại chăm chú, siêng năng vào các hoạt động kinh tế, làm ăn buôn bán, nếp sống hồn nhiên, thô mộc."
59,00:11:16.600,00:11:40.400,"Văn Thánh Miếu,truyền thống khoa bảng,vị tiến sĩ,kinh đô Phú Xuân,đời vua Gia Long,triều Nguyễn năm 1864,bia Tiến sĩ,Hội thi Đình,khoa thi Hương,đời vua Minh Mạng,nhà nghiên cứu Nguyễn Đình Tư,253 cử nhân Hán học","do vậy để đưa miền đất này hòa nhập chung với toàn quốc và gò ép vào khuôn phép Nho giáo mà Minh Mạng là một tín đồ nhiệt thành, nhà vua đã cho thi hành nhiều biện pháp giáo hóa về văn hóa tư tưởng như lập nhiều trường học, ban bố các vấn đều chuẩn mực, đề cao đạo đức, luân lý Khổng giáo nhằm cải quá người dân Nam Bộ, kết quả là tâm thức của con người vùng đất này có phần nào chuyển biến, một tầng lớp nho sĩ chính thống ở Nam Bộ được hình thành."
60,00:11:40.400,00:11:53.880,"Văn Thánh Miếu,truyền thống khoa bảng,vị tiến sĩ,kinh đô Phú Xuân,đời vua Gia Long,triều Nguyễn năm 1864,bia Tiến sĩ,Hội thi Đình,khoa thi Hương,đời vua Minh Mạng,nhà nghiên cứu Nguyễn Đình Tư,253 cử nhân Hán học","Trước đời vua Gia Long chỉ có kỳ thi Hương, nhưng sang đến đời vua Minh Mạng lại mở thêm khoa thi, Hội thi Đình, Tất cả những người đỗ đạt qua con đường khoa cử đều được khắc đá đầy danh trên bia Tiến sĩ, đặt trang trọng tại Văn Thánh Miếu ở kinh đô Phú Xuân, Huế."
61,00:11:53.880,00:12:03.080,"Văn Thánh Miếu,truyền thống khoa bảng,vị tiến sĩ,kinh đô Phú Xuân,đời vua Gia Long,triều Nguyễn năm 1864,bia Tiến sĩ,Hội thi Đình,khoa thi Hương,đời vua Minh Mạng,nhà nghiên cứu Nguyễn Đình Tư,253 cử nhân Hán học","Trước đời vua Gia Long chỉ có kỳ thi Hương, nhưng sang đến đời vua Minh Mạng lại mở thêm khoa thi, Hội thi Đình, Tất cả những người đỗ đạt qua con đường khoa cử đều được khắc đá đầy danh trên bia Tiến sĩ, đặt trang trọng tại Văn Thánh Miếu ở kinh đô Phú Xuân, Huế."
62,00:12:03.080,00:12:11.000,"Văn Thánh Miếu,truyền thống khoa bảng,vị tiến sĩ,kinh đô Phú Xuân,đời vua Gia Long,triều Nguyễn năm 1864,bia Tiến sĩ,Hội thi Đình,khoa thi Hương,đời vua Minh Mạng,nhà nghiên cứu Nguyễn Đình Tư,253 cử nhân Hán học","Theo nhà nghiên cứu Nguyễn Đình Tư, tính đến khoa thi Hương cuối cùng của triều Nguyễn năm 1864, Nam Bộ có đất thải 253 cử nhân Hán học, trong đó có 6 vị tiến sĩ mà Phan Thanh Giản là người khai khoa."
63,00:12:11.000,00:12:25.160,"Văn Thánh Miếu,truyền thống khoa bảng,vị tiến sĩ,kinh đô Phú Xuân,đời vua Gia Long,triều Nguyễn năm 1864,bia Tiến sĩ,Hội thi Đình,khoa thi Hương,đời vua Minh Mạng,nhà nghiên cứu Nguyễn Đình Tư,253 cử nhân Hán học",đây là kết quả từ chính sách ưu tiên phát triển Nho học trên đất Nam Bộ của các vua triều Nguyễn từ thập niên 20 của thế kỷ 19.
64,00:12:25.160,00:12:34.520,"Văn Thánh Miếu,truyền thống khoa bảng,vị tiến sĩ,kinh đô Phú Xuân,đời vua Gia Long,triều Nguyễn năm 1864,bia Tiến sĩ,Hội thi Đình,khoa thi Hương,đời vua Minh Mạng,nhà nghiên cứu Nguyễn Đình Tư,253 cử nhân Hán học","Theo Quốc triều Đăng khoa, Lục triều Minh mạng, số cử nhân Nam Bộ chiếm 10,58 phần trăm tổng số cử nhân cả nước."
65,00:12:34.520,00:13:05.840,"Văn Thánh Miếu,truyền thống khoa bảng,vị tiến sĩ,kinh đô Phú Xuân,đời vua Gia Long,triều Nguyễn năm 1864,bia Tiến sĩ,Hội thi Đình,khoa thi Hương,đời vua Minh Mạng,nhà nghiên cứu Nguyễn Đình Tư,253 cử nhân Hán học","Tuy nhiên, trong số 74 nhân vật đỗ Tiến sĩ và Phó Bảng Nam Bộ chỉ có hai người."
66,00:13:05.840,00:13:30.040,"giáo sư Mạc Đường,nguyên viện trưởng viện khoa học xã hội TPHCM","Cho nên nền giáo dục ở Anh khi bắt đầu có bước phát triển là Vĩnh Long, Long An, tức là Tân An, chính là những cái vùng đất học ở Nam Kỳ, miền Bắc, miền Trung, đặc biệt là các vùng đất mới và khai hoang, tất cả mọi thứ còn rất là hoang sơ, cần phải có một cái trục nào đó về mặt tư tưởng để đưa cộng đồng cư dân tại đây vào một cái trục để thống nhất với phần còn lại của đất nước."
67,00:13:30.040,00:13:55.360,"tiến sĩ Lê Hữu Phước,phó hiệu trưởng đại học khoa học xã hội nhân văn TPHCM","Cho nên nền giáo dục ở Anh khi bắt đầu có bước phát triển là Vĩnh Long, Long An, tức là Tân An, chính là những cái vùng đất học ở Nam Kỳ, miền Bắc, miền Trung, đặc biệt là các vùng đất mới và khai hoang, tất cả mọi thứ còn rất là hoang sơ, cần phải có một cái trục nào đó về mặt tư tưởng để đưa cộng đồng cư dân tại đây vào một cái trục để thống nhất với phần còn lại của đất nước."
68,00:13:55.360,00:14:12.920,"tiến sĩ Nguyễn Ngọc Thơ,khoa văn hóa học đại học khoa học xã hội nhân văn TPHCM","Cho nên nền giáo dục ở Anh khi bắt đầu có bước phát triển là Vĩnh Long, Long An, tức là Tân An, chính là những cái vùng đất học ở Nam Kỳ, miền Bắc, miền Trung, đặc biệt là các vùng đất mới và khai hoang, tất cả mọi thứ còn rất là hoang sơ, cần phải có một cái trục nào đó về mặt tư tưởng để đưa cộng đồng cư dân tại đây vào một cái trục để thống nhất với phần còn lại của đất nước."
69,00:14:12.920,00:14:42.480,"chiến tranh nhà Tây Sơn Nguyễn Ánh,Võ Trường Toản","Nhu cầu thống nhất tư tưởng sau khi chúng ta đã thống nhất các vùng miền Bắc, Trung, Nam với nhau."
70,00:14:42.480,00:14:50.800,"chiến tranh nhà Tây Sơn Nguyễn Ánh,Võ Trường Toản",Người đặt nền móng cho học phong Nho giáo phương Nam là Võ Trường Toản.
71,00:14:50.800,00:16:45.600,"chiến tranh nhà Tây Sơn Nguyễn Ánh,Võ Trường Toản","Về gốc gác của bậc tôn sư này, sách Địa chỉ Bến Tre chép rằng Võ Trường Toản là người huyện Bình Dương, Phú Tân, Bình Tĩnh."
72,00:16:45.600,00:16:59.160,"giáo sư Mạc Đường,nguyên viện trưởng viện khoa học xã hội TPHCM","Gia đình không ai rõ năm sinh, không rõ gốc gác, chỉ biết cụ là một nhà nho lớn, một nhà giáo đức độ, tài ba lỗi lạc ở miền Nam Việt Nam thế kỷ 18."
73,00:16:59.160,00:17:16.480,"phó giáo sư tiến sĩ Trần Thị Mai,trưởng phòng sau đại học,đại học khoa học xã hội nhân văn TPHCM","Sinh vào thời loạn khi chiến tranh nhà Tây Sơn Nguyễn Ánh bùng nổ, Võ Trường Toản dù tài năng hơn người vẫn lựa chọn con đường ẩn dật, mở trường dạy học cho các sĩ tử nhoar."
74,00:17:16.480,00:17:30.320,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương","Từ từ các tài năng và đức độ ấy, Võ Trường Toản được người đời tôn xưng là gia đình sùng đức sử sĩ, người thầy của những bậc thầy đã làm rạng danh cho xứ sở này."
75,00:17:30.320,00:17:37.200,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương","tuy là một nhà Nho, nhưng cụ đồ Võ Trường Toản không rơi vào lối dạy máy móc, giáo điều của Nho học Nguyên thủy."
76,00:17:37.200,00:17:43.160,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương","Có cách ông Trịnh Hoài Đức, Phạm Ngọc Ẩn, Lê Quang Định, Lê Bá Phẩm, Ngôn nhân tính bậc danh sĩ có ông Chiêu, ông Trúc đều ẩn dật."
77,00:17:43.160,00:17:49.080,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương","Ngoài ra không kể hết được đạo đức học phong và sĩ khí của nhà giáo Võ Trường Toản có ảnh hưởng rộng lớn, sâu xa chẳng những đến các môn sinh đương thời mà còn đến cả các thế hệ trí thức Nho học Nam bộ sau này."
78,00:17:49.080,00:17:58.960,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương",Việc phải năm qua và vì thế cho nên là hình thành nên một cái tầng lớp trí thức ở Nam Bộ rất gần với dân và họ sống cũng rất bình vĩnh.
79,00:17:58.960,00:18:05.680,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương,tư liệu sách cổ","Cũng bởi chịu ảnh hưởng của tư tưởng giáo dục, dùng nghĩa lý để giáo hóa, đồng thời dùng Nho giáo như một sợi dây gắn kết, quy tụ đồng bào chống kẻ thù xâm lược mà hệ thống các văn thánh miếu Tây Nam Bộ đã lần lượt ra đời trong bối cảnh thực dân Pháp bắt đầu xâm lược Nam Kỳ."
80,00:18:05.680,00:18:12.200,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương,tư liệu sách cổ","đây không chỉ là những Văn Thánh Miếu được thành lập muộn nhất ở nước ta, mà còn là những Văn Thánh Miếu duy nhất không phải do triều đình xây dựng."
81,00:18:12.200,00:18:17.400,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương,tư liệu sách cổ","từ Văn Thánh miếu Vĩnh Long, Văn Thánh miếu Cao Lãnh đến Văn Thánh miếu An Giang, tất thải đều do công sức của các già Nho và nhân dân địa phương tạo lẬpgiáo sư văn hóa Trần Trọng Thêm và cộng sự cho rằng đây là một trong những biểu hiện về tính nhân dân, tính bình dân đậm nét của Nho giáo miền Tây Nam Bộ so với vùng văn hóa Bắc Bộ, Trung Bộ và thậm chí là Đông Nam Bộ."
82,00:18:17.400,00:18:23.720,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương,tư liệu sách cổ",câu chuyện xây dựng Văn Thánh miếu Vĩnh Long do Kinh lược sứ Nam Kỳ Phan Thanh giảng và Đốc học Nguyễn Thông chủ xướng là một ví dụ tiêu biểu.
83,00:18:23.720,00:18:56.440,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương","Lúc bấy giờ binh mã bận rộn, sĩ tử mang bút tòng quân Việt học bỏ bê."
84,00:18:56.440,00:19:17.040,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương","năm Tự Đức thứ 15, Đốc học Nguyễn Thông họp các thân hào nhân sĩ."
85,00:19:17.040,00:19:23.560,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương","Bằng việc ấy, tháng 9 năm Bính gần 1866 thì hoàn thành."
86,00:19:23.560,00:19:28.840,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương","tuy trên danh nghĩa là đề cao Nho giáo, nhưng thực chất Văn Thánh Miếu Vĩnh Long là một tụ điểm hoạt động văn hóa đề cao các bậc tiền hiền và giáo dục lòng yêu nước."
87,00:19:28.840,00:19:34.360,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương","tuy trên danh nghĩa là đề cao Nho giáo, nhưng thực chất Văn Thánh Miếu Vĩnh Long là một tụ điểm hoạt động văn hóa đề cao các bậc tiền hiền và giáo dục lòng yêu nước."
88,00:19:34.360,00:19:46.320,"thánh miếu Tây Nam Bộ,tầng lớp trí thức,Nho giáo miền Tây Nam Bộ,Văn Thánh miếu Vĩnh Long,Văn Thánh miếu Cao Lãnh,Văn Thánh miếu An Giang,văn hóa Bắc Bộ,nhân dân địa phương","Thế nhưng chỉ mấy tháng sau, quân Pháp đánh chiếm thành Vĩnh Long, Phan Thanh Giảng, Tuẩn Tiết, Nguyễn Thông Tỳ Địa ra Bình Thuận, Pháp Lý Kế Thiếu Gỗ, xây dựng Danh Tham Biển, có ý định phá bỏ Văn Thánh Miếu."
89,00:19:46.320,00:20:04.760,"phó giáo sư tiến sĩ Phan An,viện khoa học xã hội vùng Nam bộ","các cái kiến trúc về các cái văn miếu ở miền Nam thì nó cũng mới chọn sau này, và nó cũng không có được một cái vai trò quan trọng ở miền Bắc, và nó có nó có tỉnh, có những tỉnh người ta không có xây văn miếu, có những địa phương có văn miếu."
90,00:20:04.760,00:20:16.320,Lê Quang Định,"trong giới sĩ phu Nam Bộ nổi bật lên những hiền tài tiêu biểu lập nên nền văn hiến Nam Bộ nói chung và Tây Nam Bộ nói riêng như Mạc Thiên Tứ, Đặng Đức Thuật, Trịnh Hoài Đức, Phan Thanh Giản, Nguyễn Thông, Lê Quang Định, Bùi Hữu Nghĩa, Nguyễn Hữu Huân, Ngô Nhân Tịnh, Trần Tử Mẫn, Dân Dân mà nếu xét về nguồn gốc xuất thân của các Nho gia này mới thấy Nho Giáo du nhập vào Nam Bộ không chỉ là Tống Nho theo con đường Bắc Trung Nam, mà còn có cả ảnh hưởng của Nho Giáo Minh Thanh Trung Quốc qua những Minh Nhân Thanh Nhân đến đây tìm đất mưu sinh."
91,00:20:16.320,00:20:27.080,Phan Thanh Giản,"trong giới sĩ phu Nam Bộ nổi bật lên những hiền tài tiêu biểu lập nên nền văn hiến Nam Bộ nói chung và Tây Nam Bộ nói riêng như Mạc Thiên Tứ, Đặng Đức Thuật, Trịnh Hoài Đức, Phan Thanh Giản, Nguyễn Thông, Lê Quang Định, Bùi Hữu Nghĩa, Nguyễn Hữu Huân, Ngô Nhân Tịnh, Trần Tử Mẫn, Dân Dân mà nếu xét về nguồn gốc xuất thân của các Nho gia này mới thấy Nho Giáo du nhập vào Nam Bộ không chỉ là Tống Nho theo con đường Bắc Trung Nam, mà còn có cả ảnh hưởng của Nho Giáo Minh Thanh Trung Quốc qua những Minh Nhân Thanh Nhân đến đây tìm đất mưu sinh."
92,00:20:27.080,00:20:49.440,Nguyễn Hữu Huân,"trong giới sĩ phu Nam Bộ nổi bật lên những hiền tài tiêu biểu lập nên nền văn hiến Nam Bộ nói chung và Tây Nam Bộ nói riêng như Mạc Thiên Tứ, Đặng Đức Thuật, Trịnh Hoài Đức, Phan Thanh Giản, Nguyễn Thông, Lê Quang Định, Bùi Hữu Nghĩa, Nguyễn Hữu Huân, Ngô Nhân Tịnh, Trần Tử Mẫn, Dân Dân mà nếu xét về nguồn gốc xuất thân của các Nho gia này mới thấy Nho Giáo du nhập vào Nam Bộ không chỉ là Tống Nho theo con đường Bắc Trung Nam, mà còn có cả ảnh hưởng của Nho Giáo Minh Thanh Trung Quốc qua những Minh Nhân Thanh Nhân đến đây tìm đất mưu sinh."
93,00:20:49.440,00:21:35.800,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 18","bởi khác với Nho giáo ở miền Bắc bị giới hạn trong cơ sở kinh tế nông nghiệp tự cấp, tự túc và thiết chế làng xã cổ truyền, Nho giáo ở Nam Bộ tồn tại trên cơ sở sản xuất hàng hóa và trong bối cảnh ngoại thương khởi sắc ở Đông Nam Á nên có một không gian xã hội và phương thức phát triển khác hơn."
94,00:21:35.800,00:21:42.920,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự",gần như tất cả các nhà Nho trong nhóm Sơn Hộ Gia Định cuối thế kỷ 18 đều là con nhà thương nhân hay trực tiếp đi buôn bán.
95,00:21:42.920,00:21:49.280,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự","vào lớp Sĩ do Tây Nam bộ này đã ra người thiên cổ, nhưng câu chuyện về cuộc đời họ đã in đậm dấu ấn trong lịch sử và phong hóa của vùng đất mở phương Nam trước khi thực dân Pháp xâm lược Việt Nam, trong các nho sĩ Nam Bộ chưa có ai xuất thân từ các thế gia vọng tộc, nhiều đời thi đậu làm quan, thậm chí chỉ từ một nhà thể khoa hai đời tiến sĩ."
96,00:21:49.280,00:21:54.760,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự","vào lớp Sĩ do Tây Nam bộ này đã ra người thiên cổ, nhưng câu chuyện về cuộc đời họ đã in đậm dấu ấn trong lịch sử và phong hóa của vùng đất mở phương Nam trước khi thực dân Pháp xâm lược Việt Nam, trong các nho sĩ Nam Bộ chưa có ai xuất thân từ các thế gia vọng tộc, nhiều đời thi đậu làm quan, thậm chí chỉ từ một nhà thể khoa hai đời tiến sĩ."
97,00:21:54.760,00:22:03.960,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự","nhân vật trung tâm của Nho giáo ở Nam Bộ, do đó là tầng lớp Nho sĩ bình dân mà đời sống tinh thần nhìn chung vẫn còn rất gần gũi với nhân dân."
98,00:22:03.960,00:22:11.920,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự","nhân vật trung tâm của Nho giáo ở Nam Bộ, do đó là tầng lớp Nho sĩ bình dân mà đời sống tinh thần nhìn chung vẫn còn rất gần gũi với nhân dân."
99,00:22:11.920,00:22:18.720,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự","nhân vật trung tâm của Nho giáo ở Nam Bộ, do đó là tầng lớp Nho sĩ bình dân mà đời sống tinh thần nhìn chung vẫn còn rất gần gũi với nhân dân."
100,00:22:18.720,00:22:24.840,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự","nhân vật trung tâm của Nho giáo ở Nam Bộ, do đó là tầng lớp Nho sĩ bình dân mà đời sống tinh thần nhìn chung vẫn còn rất gần gũi với nhân dân."
101,00:22:24.840,00:22:33.800,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự","nhân vật trung tâm của Nho giáo ở Nam Bộ, do đó là tầng lớp Nho sĩ bình dân mà đời sống tinh thần nhìn chung vẫn còn rất gần gũi với nhân dân."
102,00:22:33.800,00:22:39.440,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự","nhân vật trung tâm của Nho giáo ở Nam Bộ, do đó là tầng lớp Nho sĩ bình dân mà đời sống tinh thần nhìn chung vẫn còn rất gần gũi với nhân dân."
103,00:22:39.440,00:22:44.720,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự,các nhà nghiên cứu thảo luận","nhân vật trung tâm của Nho giáo ở Nam Bộ, do đó là tầng lớp Nho sĩ bình dân mà đời sống tinh thần nhìn chung vẫn còn rất gần gũi với nhân dân."
104,00:22:44.720,00:22:50.520,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự,các nhà nghiên cứu thảo luận","nhân vật trung tâm của Nho giáo ở Nam Bộ, do đó là tầng lớp Nho sĩ bình dân mà đời sống tinh thần nhìn chung vẫn còn rất gần gũi với nhân dân."
105,00:22:50.520,00:22:57.640,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự,các nhà nghiên cứu thảo luận","nhân vật trung tâm của Nho giáo ở Nam Bộ, do đó là tầng lớp Nho sĩ bình dân mà đời sống tinh thần nhìn chung vẫn còn rất gần gũi với nhân dân."
106,00:22:57.640,00:23:04.640,"không gian xã hội,Pháp xâm lược Việt Nam,cơ sở kinh tế nông nghiệp tự cấp,Đông Nam Á,cuối thế kỷ 19,nghi thức lễ truyền thống,cúng bái,thờ tự,các nhà nghiên cứu thảo luận","Lao động ngủ thường của Nho giáo gồm Nhân Nghĩa, Lễ, Trí Tín."
107,00:23:04.640,00:23:31.760,"tiến sĩ Nguyễn Ngọc Thơ,khoa văn hóa học đại học khoa học xã hội nhân văn TPHCM",Vào đến đất Nam Bộ được chuyển thành Trung Hiếu và Nhân Nghĩa.
108,00:23:31.760,00:24:06.320,"phó giáo sư tiến sĩ Huỳnh Quốc Thắng,nguyên hiệu trưởng cao đẳng văn hóa nghệ thuật TPHCM","Cái học phong không coi trọng từng chương và không vì Hoa Tử, Tiến Thanh mà học hành phổ biến trong Nho sĩ địa phương chính là kết quả nhân văn hóa trong quá trình phát triển hệ thống học thuật lý luận của Nho giáo ở Nam Bộ, gây ra hàng loạt sai lệch chuẩn mực chính thống so với Nho giáo Nguyên thủy, từ ngọn cờ chống Pháp chẳng nghe thiên tử chiếu nửa sau thế kỷ 19 đến các cuộc vận động bảo vệ văn hóa truyền thống, đầu thế kỷ 20, nhà giáo ở Nam Bộ đã chứng tỏ được sức mạnh sáng tạo và năng động của một vùng đất trẻ."
109,00:24:06.320,00:24:13.560,"trật tự chính trị,công cuộc khẩn hoang,Tây Nam Bộ xu hướng dân chủ,hệ đạo đức,chữ Hán,Pháp xâm lược Việt Nam,không gian kinh tế văn hóa,chế độ phong kiến,đền thờ,miếu thờ","Càng thân đã, càng bao dung thì anh sẽ càng thay đổi cái bản chất và cấu trúc của anh về mặt tư tưởng và nói."
